0,0,0,255
3,0,0,255
6,0,0,255
10,0,0,255
13,0,0,255
16,0,0,255
20,0,0,255
23,0,0,255
26,0,0,255
30,0,0,255
33,0,0,255
36,0,0,255
40,0,0,255
43,0,0,255
46,0,0,255
50,0,0,255
53,0,0,255
56,0,0,255
60,0,0,255
63,0,0,255
66,0,0,255
70,0,0,255
73,0,0,255
76,0,0,255
80,0,0,255
83,0,0,255
86,0,0,255
90,0,0,255
93,0,0,255
96,0,0,255
100,0,0,255
103,0,0,255
106,0,0,255
109,0,0,255
113,0,0,255
116,0,0,255
120,0,0,255
123,0,0,255
126,0,0,255
130,0,0,255
133,0,0,255
136,0,0,255
140,0,0,255
143,0,0,255
146,0,0,255
149,0,0,255
153,0,0,255
156,0,0,255
160,0,0,255
163,0,0,255
166,0,0,255
170,0,0,255
173,0,0,255
176,0,0,255
180,0,0,255
183,0,0,255
186,0,0,255
189,0,0,255
193,0,0,255
196,0,0,255
200,0,0,255
203,0,0,255
206,0,0,255
210,0,0,255
213,0,0,255
216,0,0,255
219,0,0,255
223,0,0,255
226,0,0,255
230,0,0,255
233,0,0,255
236,0,0,255
240,0,0,255
243,0,0,255
246,0,0,255
250,0,0,255
253,0,0,255
255,0,0,255
255,2,0,255
255,3,0,255
255,5,0,255
255,6,0,255
255,7,0,255
255,9,0,255
255,10,0,255
255,12,0,255
255,13,0,255
255,15,0,255
255,16,0,255
255,17,0,255
255,19,0,255
255,20,0,255
255,22,0,255
255,23,0,255
255,25,0,255
255,26,0,255
255,27,0,255
255,29,0,255
255,30,0,255
255,32,0,255
255,33,0,255
255,35,0,255
255,36,0,255
255,37,0,255
255,39,0,255
255,40,0,255
255,42,0,255
255,43,0,255
255,45,0,255
255,46,0,255
255,47,0,255
255,49,0,255
255,50,0,255
255,52,0,255
255,53,0,255
255,55,0,255
255,56,0,255
255,57,0,255
255,59,0,255
255,60,0,255
255,62,0,255
255,63,0,255
255,64,0,255
255,66,0,255
255,67,0,255
255,69,0,255
255,70,0,255
255,72,0,255
255,73,0,255
255,75,0,255
255,76,0,255
255,77,0,255
255,79,0,255
255,80,0,255
255,82,0,255
255,83,0,255
255,85,0,255
255,86,0,255
255,87,0,255
255,89,0,255
255,90,0,255
255,92,0,255
255,93,0,255
255,95,0,255
255,96,0,255
255,97,0,255
255,99,0,255
255,100,0,255
255,102,0,255
255,103,0,255
255,105,0,255
255,106,0,255
255,107,0,255
255,109,0,255
255,110,0,255
255,112,0,255
255,113,0,255
255,115,0,255
255,116,0,255
255,117,0,255
255,119,0,255
255,120,0,255
255,122,0,255
255,123,0,255
255,124,0,255
255,126,0,255
255,127,0,255
255,129,0,255
255,130,0,255
255,132,0,255
255,133,0,255
255,135,0,255
255,136,0,255
255,137,0,255
255,139,0,255
255,140,0,255
255,142,0,255
255,143,0,255
255,145,0,255
255,146,1,255
255,147,4,255
255,149,8,255
255,150,11,255
255,152,15,255
255,153,18,255
255,155,21,255
255,156,25,255
255,157,28,255
255,159,31,255
255,160,35,255
255,162,38,255
255,163,41,255
255,165,45,255
255,166,48,255
255,167,51,255
255,169,55,255
255,170,58,255
255,172,61,255
255,173,65,255
255,175,68,255
255,176,71,255
255,177,75,255
255,179,78,255
255,180,81,255
255,182,85,255
255,183,88,255
255,185,91,255
255,186,95,255
255,187,98,255
255,189,101,255
255,190,105,255
255,192,108,255
255,193,111,255
255,195,115,255
255,196,118,255
255,197,121,255
255,199,125,255
255,200,128,255
255,202,131,255
255,203,135,255
255,205,138,255
255,206,141,255
255,207,145,255
255,209,148,255
255,210,151,255
255,212,155,255
255,213,158,255
255,215,161,255
255,216,164,255
255,217,168,255
255,219,171,255
255,220,175,255
255,222,178,255
255,223,181,255
255,225,185,255
255,226,188,255
255,227,191,255
255,229,195,255
255,230,198,255
255,232,201,255
255,233,205,255
255,235,208,255
255,236,211,255
255,237,215,255
255,239,218,255
255,240,221,255
255,242,225,255
255,243,228,255
255,245,231,255
255,246,235,255
255,247,238,255
255,249,241,255
255,250,245,255
255,252,248,255
255,253,251,255
255,255,255,255
